,text,notes,date
https://news.yahoo.com/house-debates-postal-changes-funds-191311432.html,"House passes bill to provide $25B to USPSThe vote passed 257-150 in the Democratic-controlled House, earning some support from Republicans who expressed concerns about delayed mail. Legislation unlikely to pass GOP-led Senate »",,20200823-0000
/i-trusted-them-some-build-the-wall-donors-feel-cheated-by-bannon-some-dont-care-145149050.html,How 'Build the Wall' donors feel about fraud charges,,20200823-0000
https://news.yahoo.com/convention-bounce-thing-past-142920739.html,Is the 'convention bounce' a thing of the past?,,20200823-0000
/2-tropical-storms-potential-double-040450469.html,Tropical storms pose rare double threat to Gulf Coast,,20200823-0000
https://news.yahoo.com/former-u-army-special-forces-224415179.html,Former elite U.S. solider conspired with Russia: DOJ,,20200823-0000
https://news.yahoo.com/covid-classroom-shhh-schools-keeping-141211721.html,Some schools don't reveal COVID-19 cases,,20200823-0000
/worst-president-95-old-republican-135159444.html,‘The worst president’: 95-year-old Republican World War II veteran says he regrets voting for Trump and now backs Biden,,20200823-0000
/republicans-case-trump-democrats-endorse-170709843.html,Republicans to make case for Trump after Democrats endorse BidenAFP,,20200823-0000
/biden-allies-raised-70-million-222704492.html,"Biden and allies raised $70 million during Democratic  convention, campaign saysReuters",,20200823-0000
/15-billion-hit-devastating-beirut-034928257.html,The $15 billion hit from the devastating Beirut explosion will be a gut-punch to Lebanon's hobbled economy,,20200823-0000
/p-downgrades-lebanon-bonds-default-230317720.html,S&P downgrades Lebanon bonds to default after missed paymentsAFP,,20200823-0000
/lebanons-protest-movement-goes-despite-083012098.html,"Lebanon's protest movement goes on despite blast, pandemicNBC News",,20200823-0000
/bannons-chinese-host-irritant-communist-093841883.html,Bannon's Chinese host an irritant to Communist Party,,20200823-0000
/steve-bannon-arrested-trump-supporters-build-the-wall-investigation-001734082.html,Inside Steve Bannon’s Alleged Scheme To Fleece Trump Voters Who Wanted A Border WallHuffPost,,20200823-0000
/bannon-charged-fraud-over-mexico-134259996.html,Steve Bannon charged with fraud over Mexico wall fundsBBC,,20200823-0000
/trump-impersonator-sarah-cooper-slams-020920166.html,Trump impersonator Sarah Cooper slams president's attacks on mail-in voting at DNC,,20200823-0000
/why-somali-born-fighter-being-231134427.html,Why a Somali-born fighter is being honoured in Rome,,20200823-0000
/turns-mitch-mcconnell-appear-rnc-051606966.html,It turns out Mitch McConnell will appear at the RNC after all,,20200823-0000
/empty-mailboxes-missed-rent-us-191313986.html,"Empty mailboxes, missed rent: US Postal Service's struggles have real-world impacts",,20200823-0000
/us-house-agrees-25bn-us-171811982.html,US House agrees $25bn for Postal Service amid Trump attacks – but Republicans likely to blockThe Independent,,20200823-0000
