,text,notes,date
/trump-rudy-giuliani-hunter-biden-october-surprise-2020-10,The Rudy documentary that never happened: How Trump World flopped the art of the October surprise.,,20201031-0000
/corporate-america-getting-ready-for-unrest-after-election-day-2020-10,"Riot Glass, salt plows, and guns: How corporate America is getting ready for potential civil unrest after the election",,20201031-0000
/trump-mocks-fox-news-host-laura-ingraham-face-mask-rally-2020-10,Trump mocks Fox News host Laura Ingraham for wearing a mask at his campaign rally and calls her 'politically correct',,20201031-0000
/healthcare-startup-sharecare-is-weighing-an-ipo-acquisition-2020-10,An Oprah-backed healthcare venture founded by Dr. Oz and the creator of WebMD is meeting with bankers about going public,,20201031-0000
https://www.insider.com/donald-trumps-first-term-graphic-novel-2020-10,DONALD TRUMP'S FIRST TERM: The graphic novel,,20201031-0000
/democrats-fear-election-week-chaos-including-delays-and-violence-2020-10,"Democrats say they fear election-week chaos, including vote-counting delays and violence in the streets",,20201031-0000
/trump-biden-election-stocks-options-rise-whale-trade-bull-spread-2020-10,Traders are buzzing about a mysterious market whale that's placing massive bets on stocks skyrocketing post-election,,20201031-0000
https://www.insider.com/kyle-rittenhouse-extradited-to-wisconsin-illinois-judge-rules-2020-10,Kyle Rittenhouse extradited to Wisconsin following terse ruling from Illinois judge accusing him of asking the court to 'ignore binding Illinois law',,20201031-0000
/scott-galloway-on-why-twitter-facebook-are-gops-greatest-allies-2020-10,SCOTT GALLOWAY: Republican senators attacked the wrong enemy at this week's hearing — Twitter and Facebook are actually the GOP's biggest allies,,20201031-0000
/insider-poll-travel-history-linked-to-who-youre-voting-for-2020-10,Insider poll: Your travel history is linked to who you're voting for in 2020,,20201031-0000
/microsoft-flexible-work-policy-how-it-works-2020-10,"Internal documents show how Microsoft's flexible work-from-home plan will work, including getting approval from a manager to work remotely over 50% of the time or relocate",,20201031-0000
/elizabeth-warren-disney-pre-covid-executive-pay-amidst-layoffs-2020-10,"Elizabeth Warren rebuked Disney for reportedly paying executives in full while laying off 28,000 employees. Here's how much those executives made in 2019.",,20201031-0000
/working-from-home-the-highest-paying-remote-jobs-rjobs-lp,"PRESENTING: The 52 highest-paying remote jobs you can do from anywhere in world, and they're all hiring right now",,20201031-0000
https://www.businessinsider.com/usage-based-auto-insurance-report,THE USAGE-BASED AUTO INSURANCE REPORT: How innovative insurers are using IoT to transform auto coverage,,20201031-0000
/making-a-family-movie-night-at-home,13 movie night essentials for fun family time at home,,20201031-0000
/gm-new-cfo-paul-jacobson-delta-air-lines-2020-10,GM's new CFO is a veteran of Delta Air Lines,,20201031-0000
/tiktok-trump-november-12-ban-judge-blocks-2020-10,"A federal judge just blocked President Trump's nationwide TikTok ban, citing the administration's 'hypothetical' national security concerns",,20201031-0000
/best-airbnbs-with-pools-us,The best Airbnbs with pools in the US,,20201031-0000
/personal-finance/who-has-the-best-cd-rates-right-now,The best CD rates of November 2020,,20201031-0000
/alcohol-drink-preference-voting-2020-election-2020-2020-10,How your drink of choice is linked to who you're voting for in 2020,,20201031-0000
https://www.businessinsider.com/global-ecommerce-landscape-report,"THE GLOBAL E-COMMERCE LANDSCAPE: How the coronavirus pandemic is accelerating e-commerce maturation in India, Indonesia, Mexico, and Nigeria",,20201031-0000
