,text,notes,date
/coronavirus/ct-coronavirus-northwestern-university-study-infection-rates-20200630-vr2ke3jczna4hi4qld73qiyhle-story.html,Why does one Chicago ZIP code have more COVID-19 cases than the next? Finger-prick blood tests may help find an answer.,,20200701-0000
/business/ct-biz-northwestern-expansion-approved-union-minority-workers-20200630-tncdsip7nfgxvmjyn5eil3gf7i-story.html,"Northwestern Medicine gains approval to spend more than $100 million on expansion, despite concerns that minority workers and patients are being left behind",,20200701-0000
/politics/ct-chicago-eddie-johnson-report-investigation-20200630-v2gsvknxvzd6tjvgn5oy7bsafi-story.html,Lightfoot faces calls to release investigative report on former police Superintendent Eddie Johnson,,20200701-0000
/coronavirus/ct-coronavirus-restaurant-employee-sick-20200630-ost3rkxv7bfi7len76o3ecbkja-story.html,"What happens when a restaurant worker gets COVID-19? With dining-in open across Chicago, restaurants grapple with infection risks",,20200701-0000
/suburbs/elgin-courier-news/ct-ecn-u46-school-year-st-0701-20200630-kwjl2dctwva37do3mwoad2mxa4-story.html,"U-46 likely to require face masks, hand-washing stations, office shields when school resumes in fall, officials say",,20200701-0000
/entertainment/movies/michael-phillips/ct-ent-carl-reiner-appreciation-0701-20200630-usgduzew7ze3raju3qunkyzlbe-story.html,"Carl Reiner appreciation: Enter laughing, exit a comic titan across 98 years",,20200701-0000
/coronavirus/sns-phone-video-interview-tips-entering-job-market-coronavirus-20200625-3lqim6ijxfdoxks4o5bofycsgm-photogallery.html,Phone and video interview tips for entering the job market during coronavirus,,20200701-0000
/sports/cubs/ct-chicago-cubs-theo-epstein-20200630-eajkmy4hbraubfln26iiu5cw2q-story.html,"As history proves (hello, 1981), the Chicago Cubs can’t afford a slow start in a 60-game season",,20200701-0000
/dining/drink/ct-food-billy-goat-beer-miskatonic-brewing-chicago-0630-20200630-d3nfkk476ngmlooonfz3kubiku-story.html,Billy Goat Tavern releases its own craft beer brand — again — but this time with a new brewery,,20200701-0000
/entertainment/theater/chris-jones/sc-ent-hamilton-disney-plus-review-0630-20200630-bmnd3v5vozawxlvla36avdrnu4-story.html,"Review: ‘Hamilton’ on Disney Plus is breathtaking, the best video you’ll ever see of a Broadway show",,20200701-0000
/coronavirus/ct-coronavirus-blackbird-restaurant-closing-chicago-20200629-wd6vrgjm4ffejdlahihvauzhji-story.html,"Blackbird, one of Chicago’s greatest restaurants, closing for good because of the coronavirus",,20200701-0000
/opinion/editorials/ct-editorial-coronavirus-cps-schools-reopening-fall-20200630-nxmv6bfutbgzrls3woht3w7t4m-story.html,Editorial: CPS and COVID-19: Don’t let students fall behind,,20200701-0000
/columns/clarence-page/ct-column-trump-campaign-tulsa-sean-hannity-page-20200630-vyvvouilbbaetl6ne2rqrvmv7y-story.html,Column: Does President Trump still want to win? Where’s the mojo?,,20200701-0000
/columns/blair-kamin/ct-biz-architecture-tours-reopen-kamin-20200630-b3qpsi3k5be3regbs3ese2hhry-story.html,"Column: A modernist masterpiece, the Farnsworth House, reopens for tours, weeks after floodwaters hit",,20200701-0000
/opinion/commentary/ct-opinion-republicans-trump-party-strength-jonah-goldberg-20200630-gxofuw64bfffne5rlxpsg263nu-story.html,Column: The GOP would never toss Trump overboard — or would they?,,20200701-0000
/lifestyles/ask-amy/ct-ask-amy-0630-20200630-waau4wgcsncyhbbb7dag4kaarm-story.html,Ask Amy: Citizen wants to become even more “American”,,20200701-0000
/election-2020/ct-tammy-duckworth-joe-biden-vice-president-pick-vp-20200630-a42ifs4ybfbcngh7zz4lj7irku-story.html,Could Illinois Sen. Tammy Duckworth’s remarkable life story help make her Joe Biden’s pick for vice president?,,20200701-0000
/news/breaking/ct-chicago-police-eddie-johnson-bodycam-20200629-c2eiss7fobf5bdo7fr7griwjee-story.html,City releases bodycam video from night former police Superintendent Eddie Johnson was found asleep at the wheel,,20200701-0000
/news/breaking/ct-chicago-violence-shootings-20200629-och4y62rjncffjj4niqk7l7lpy-story.html,"More police to hit Chicago streets, but mayor and top cop say city must find other ways to curb violence. ‘Dear God … we have to do better.'",,20200701-0000
/politics/ct-illinois-new-laws-july-20200628-nfr3gkjbtzb7tl53zadjge666q-story.html,"New laws affecting drivers, students and workers are among the measures taking effect in Illinois Wednesday",,20200701-0000
/business/ct-biz-chicago-mayor-finalists-neighborhood-opportunity-fund-grants-20200630-hz2xl2yq5na75dxdk736i47mae-story.html,"Chicago awards 32 businesses $5.4 million in grants for construction and rehabilitation projects, with a focus on the South and West sides",,20200701-0000
