,name,text,id,url,created_at
0,NRO,"Hell, No https://t.co/8XNUE0agfz https://t.co/qpMFBFOGxh",1321248571912572933,https://www.nationalreview.com/the-tuesday/hell-no/?taid=5f98bc3cdfdddc0001a19ace&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter,Wed Oct 28 00:33:01 +0000 2020
0,NRO,Some Counterfactual Thinking https://t.co/uSmge3oAz5 via @jimgeraghty https://t.co/jWaWLt5FyI,1321256119453573120,https://www.nationalreview.com/the-morning-jolt/some-counterfactual-thinking/?taid=5f98c3447b7d920001503b7a&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter,Wed Oct 28 01:03:01 +0000 2020
0,NRO,Ezra Klein’s Grievance-Tinted Glasses https://t.co/DM9uHJsuK8 via @JohnCFLoftus1 https://t.co/Rjl3j26s1n,1321278769261400069,https://www.nationalreview.com/2020/10/ezra-kleins-grievance-tinted-glasses/?taid=5f98d85cdfdddc0001a19b47&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter,Wed Oct 28 02:33:01 +0000 2020
0,NRO,The Capital Note: Blue Waving (or Drowning?) https://t.co/Z0EaCrwlgG https://t.co/sTX4ZNWHEA,1321286320040349699,https://www.nationalreview.com/2020/10/the-capital-note-blue-waving-or-drowning/?taid=5f98df644f48e300011f5d81&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter,Wed Oct 28 03:03:01 +0000 2020
0,NRO,A Tentative Slight Decline in North Carolina’s African-American Early Vote https://t.co/ZqeGe4kWCP via @jimgeraghty https://t.co/Vx0ERuKCKg,1321293873663119363,https://www.nationalreview.com/corner/a-tentative-slight-decline-in-north-carolinas-african-american-early-vote/?taid=5f98e66ddfdddc0001a19b81&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter,Wed Oct 28 03:33:02 +0000 2020
0,NRO,Some Counterfactual Thinking https://t.co/uwS95RnTSl via @jimgeraghty https://t.co/CSnUcAJznk,1321384465533468672,https://www.nationalreview.com/the-morning-jolt/some-counterfactual-thinking/?taid=5f993acc7b7d920001503d19&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter,Wed Oct 28 09:33:01 +0000 2020
0,NRO,‘One Week Out’ https://t.co/m31mVib0DI,1321392011602284546,https://www.nationalreview.com/corner/editors-podcast-one-week-from-election-day/?taid=5f9941d4dfdddc0001a19cc5&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter,Wed Oct 28 10:03:00 +0000 2020
0,NRO,Ana Navarro Gets Mad at Those Who Voted for Mickey Mouse https://t.co/DG4rrFRkxE via @jimgeraghty,1321399561173241857,https://www.nationalreview.com/corner/ana-navarro-gets-mad-at-those-who-voted-for-mickey-mouse/?taid=5f9948dc7b7d920001503d4e&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter,Wed Oct 28 10:33:00 +0000 2020
0,NRO,The Capital Note: Blue Waving (or Drowning?) https://t.co/dfWUMH3mxz https://t.co/5gla48jivq,1321414664740327424,https://www.nationalreview.com/2020/10/the-capital-note-blue-waving-or-drowning/?taid=5f9956ec7b7d920001503d7e&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter,Wed Oct 28 11:33:01 +0000 2020
0,NRO,Vote Your Conscience https://t.co/rjuM92l0iC via @jaynordlinger https://t.co/4DiTHIQmcb,1321429764171845633,https://www.nationalreview.com/2020/10/vote-your-conscience/?taid=5f9964fc7b7d920001503db1&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter,Wed Oct 28 12:33:01 +0000 2020
0,NRO,Avoiding Judicial Armageddon | https://t.co/tSxTSDf9rE via @OrrinHatch https://t.co/iQGbk28gMm,1321449148848185344,https://www.nationalreview.com/2020/10/avoiding-judicial-armageddon/,Wed Oct 28 13:50:03 +0000 2020
0,NRO,RT @NRWire: Has the Blue Wave Finally Arrived in Texas? This District Might Offer a Clue |  https://t.co/s2BPL5RnVF https://t.co/Ym13J5B3i3,1321457724371144704,https://www.nationalreview.com/news/has-the-blue-wave-finally-arrived-in-texas-this-district-might-offer-a-clue/,Wed Oct 28 14:24:07 +0000 2020
0,NRO,There Really Has Been a ‘Trump Effect’ on Immigration | https://t.co/u5bHkmDDOI via Steven A. Camarota https://t.co/5PgxMy0DZ4,1321459212233396224,https://www.nationalreview.com/2020/10/there-really-has-been-a-trump-effect-on-immigration/#slide-1,Wed Oct 28 14:30:02 +0000 2020
0,NRO,Expensify’s Political Email to 10 Million Customers Is a Classic Example of the Principal-Agent Problem | https://t.co/ESFhnMOsaR via Jon Hartley https://t.co/3nt58pM07e,1321464247705047041,https://www.nationalreview.com/2020/10/expensifys-political-email-to-10-million-customers-is-a-classic-example-of-a-principal-agent-problem/,Wed Oct 28 14:50:02 +0000 2020
